x,y
-737336.200527846813202,-1103910.054865628480911
-737185.746238820254803,-1101224.927373073995113
-737070.092913322150707,-1100595.738239016383886
-736863.233829185366631,-1100360.575912553817034
-736493.042534898966551,-1100178.911956273019314
-736439.169249173253775,-1100117.789197407662868
-735613.116974394768476,-1099459.101875949651003
-735997.899590518325567,-1098786.295937072485685
-736109.586180336773396,-1098363.075659181922674
-737490.127020262181759,-1101716.392582811415195
-737301.002122409641743,-1101391.116589847952127
-737231.288262028247118,-1101231.551695935428143
-736548.732074271887541,-1097858.743878811597824
-736871.542565338313580,-1097743.748008843511343
-737423.725408621132374,-1097736.899644695222378
-737501.602893460541964,-1097752.475141663104296
-737967.271923035383224,-1097489.056895699352026
-734392.432474143803120,-1101823.736124422401190
-734772.247764889150858,-1101749.659658055752516
-735079.808954719454050,-1101762.460745070129633
-735536.501839105039835,-1101704.856639310717583
-736486.011165868490934,-1101803.103895112872124
-736819.775582034140825,-1105564.095809441059828
-736681.138554137200117,-1105884.812047075480223
-736566.435177665203810,-1105927.204220913350582
-736240.386128757148981,-1105827.367022853344679
-735621.771464057266712,-1105918.507647115737200
-735328.811549570411444,-1105970.884763125330210
-735071.575481072068214,-1106187.977627176791430
-734677.067761782556772,-1106067.588875625282526
-734060.985654205083847,-1106021.679969530552626
-742405.850604273378849,-1091825.393564283847809
-742218.273215293884277,-1092151.839356612414122
-742039.737629752606153,-1092349.878059253096581
-741754.479636553674936,-1092575.972563456743956
-741693.144012272357941,-1092958.014122612774372
-741630.836261846125126,-1093243.224269114434719
-741484.912915360182524,-1093702.734869949519634
-741266.991465255618095,-1094171.449149727821350
-741026.509948104619980,-1094136.435670033097267
-740928.931323707103729,-1094064.974532082676888
-740775.820320617407560,-1094030.466760545969009
-740687.558530852198601,-1094226.305038981139660
-740391.360757015645504,-1094004.636354278773069
-740212.639547243714333,-1094017.099021952599287
-739017.704078946262598,-1094889.561720032244921
-738800.558653376996517,-1094900.547426514327526
-738405.000926088541746,-1094717.409826882183552
-738057.033374980092049,-1094774.854152608662844
-735959.164021939039230,-1098286.392071679234505
-735316.994637686759233,-1098245.112595487385988
-734949.672922883182764,-1097723.323580883443356
-734506.723914999514818,-1097308.189569465816021
-734421.137174706906080,-1096947.955103047192097
-734277.984221849590540,-1096764.681297484785318
-734181.810613971203566,-1096576.561878770589828
-734083.000897541642189,-1096161.487239167094231
-734086.326941497623920,-1096066.489891704171896
-734070.017678756266832,-1094955.772643376141787
-740388.470572024583817,-1106713.727614901959896
-740354.850409112870693,-1106707.746777735650539
-732951.610907372087240,-1096910.731769502162933
-732814.262073222547770,-1096889.718338221311569
-732706.670043107122183,-1096867.749893847852945
-732587.064475636929274,-1096900.893510643392801
-731528.737614665180445,-1097242.689885534346104
-730746.928342726081610,-1097306.096363767981529
-729857.620289344340563,-1097992.790941599756479
-729339.925485201179981,-1098237.815275650471449
-729268.717026706784964,-1098458.424348089843988
-729299.214232195168734,-1098587.495005108416080
-729034.015879541635513,-1099130.006703723222017
-728332.289580713957548,-1099752.141243893653154
-733393.202046941965818,-1102295.377783883363008
-732862.675072893500328,-1102351.145379729568958
-732377.876968644559383,-1102569.866952344775200
-731891.701263684779406,-1103069.998526107519865
-730875.041891176253557,-1103499.559015262871981
-729977.284006271511316,-1104426.277248781174421
-729509.811994396150112,-1104729.983461637049913
-733747.626806717365980,-1106256.026806663721800
-733397.129317827522755,-1106221.790923111140728
-732549.329322125762701,-1105811.745076172053814
-731630.217141881585121,-1105104.479910947382450
-731374.822821985930204,-1105072.228792220354080
-730843.134779725223780,-1105284.907187264412642
-730554.152252919971943,-1105292.280991964042187
-729858.866398952901363,-1105030.714622735977173
-729760.813847776502371,-1104873.602832484990358
-727429.020594466477633,-1093911.217598579823971
-726566.850873496383429,-1094520.637315489351749
-728903.423383224755526,-1094133.577615670859814
-729828.929907862097025,-1094064.941353715956211
-730017.461087573319674,-1094187.992058020085096
-730103.389215793460608,-1094489.470430862158537
-730186.172558713704348,-1094657.733994051814079
-730850.965398151427507,-1094666.399484962224960
-731638.629429463297129,-1094935.168702989816666
-732469.999497942626476,-1094760.529829315841198
-734852.999369401484728,-1091780.758707471191883
-735685.306290183216333,-1092010.039207998663187
-736203.639865200966597,-1091889.520362325012684
-736480.136324852705002,-1091711.665282551199198
-743731.553541116416454,-1091499.837825302034616
-743772.773296248167753,-1091500.807681351900101
-746737.136733811348677,-1091696.543106846511364
-749657.317588087171316,-1090844.102679993957281
-750335.575954984873533,-1090785.705785892903805
-748312.179462485015392,-1090952.622831262648106
-748673.020394522696733,-1090866.023277670145035
-739499.280214536935091,-1091266.058163616806269
-739567.531782057136297,-1091283.245779965072870
-740540.041400402784348,-1091285.075130335986614
-736727.367544159293175,-1091411.076264560222626
-737208.246410179883242,-1091434.370621245354414
-738047.405711434781551,-1091505.063418067991734
-734634.701956015080214,-1107855.722982697188854
-734643.028503712266684,-1107519.361049655824900
-734552.550748292356730,-1107245.996453206986189
-734281.642922587692738,-1106734.111530330032110
-734161.190084401518106,-1106216.623305175453424
-733823.179535780102015,-1105556.653901774436235
-729342.256702024489641,-1069768.176453325897455
-729422.847653392702341,-1070182.687060691416264
-729374.565970204770565,-1070384.461298186331987
-728332.607394542545080,-1071294.407168809324503
-728281.325164638459682,-1071514.371183950453997
-733401.171141393482685,-1065175.154221016913652
-733319.920464392751455,-1065254.463788937777281
-733182.531816203147173,-1065365.015329368412495
-732904.621434260159731,-1065524.251233581453562
-731879.267758049070835,-1066294.413851048797369
-731502.022393744438887,-1066397.207066968083382
-731445.998625982552767,-1066706.472402490675449
-731589.366888977587223,-1066945.055243942886591
-731586.634388539940119,-1067206.254381038248539
-731585.798468321561813,-1067286.155746247619390
-731585.381119392812252,-1067326.042778775095940
-731569.246654257178307,-1067602.924107480794191
-731462.587460119277239,-1067963.501184191554785
-730987.534540683031082,-1068602.024265933781862
-730921.715122066438198,-1068679.924451760947704
-730208.008988112211227,-1069559.405422147363424
-729442.821554057300091,-1069745.883210200816393
-729143.020609587430954,-1069626.850056868046522
-728430.978283416479826,-1069444.562172666192055
-728091.260969761759043,-1069363.312368784099817
-727676.474458079785109,-1069200.072184946388006
-727748.903705846518278,-1068779.595408741384745
-727635.373097330331802,-1068578.423445917665958
-726722.633782844990492,-1068100.301702175289392
-726701.481177050620317,-1068083.317346982657909
-726651.993372917175293,-1068043.581014089286327
-726114.607208095490932,-1068098.116120919585228
-725799.659989953041077,-1068008.836977656930685
-725638.012367721647024,-1067860.253424648195505
-725488.178863402456045,-1067500.572513084858656
-725074.355572093278170,-1067198.701762400567532
-725045.047549121081829,-1067007.892800502479076
-749403.243941813707352,-1102919.746625121682882
-730918.418065525591373,-1101555.041819650679827
-730801.670203167945147,-1101503.881651211529970
-730185.492402195930481,-1101258.512786015868187
-729868.505238365381956,-1100979.981444742530584
-729056.859883554279804,-1100649.662863899022341
-728609.807060945779085,-1100207.108154710382223
-728052.855787865817547,-1099207.775398444384336
-726994.125547803938389,-1098848.092740651220083
-726896.646458506584167,-1098297.574229016900063
-726715.136345073580742,-1098079.196838300675154
-726272.697760168462992,-1098790.829324331134558
-726084.603312537074089,-1098947.086684327572584
-726081.887401282787323,-1098948.763763457536697
-725179.381692096590996,-1097030.537105668336153
-728004.410482943058014,-1096656.069119907915592
-727645.522185102105141,-1097163.967749327421188
-727064.528819724917412,-1097639.763340312987566
-741310.596046466380358,-1095254.362577456980944
-741397.252352524548769,-1094592.223832741379738
-745718.233106724917889,-1091367.823374036699533
-734262.758669339120388,-1088543.214202214032412
-733682.095341399312019,-1088906.164230644702911
-747489.721801809966564,-1084365.212825633585453
-747193.729035355150700,-1083693.742752574384212
-739701.354978181421757,-1084648.491292696446180
-739225.377255428582430,-1084822.835577398538589
-738871.933003701269627,-1085193.300505898892879
-748524.470019880682230,-1083912.320610474795103
-747120.339885052293539,-1083587.515750318765640
-747098.098330330103636,-1083366.191596765071154
-747046.577216185629368,-1083243.432338219136000
-746949.618503376841545,-1083166.571508388966322
-746725.039901286363602,-1083047.505176689475775
-746298.218198996037245,-1082441.342702280730009
-737615.054572388529778,-1081658.400651052594185
-737591.652473323047161,-1081729.839088011533022
-737642.419565428048372,-1082010.201525885611773
-726978.921473924070597,-1069704.916483771055937
-726889.782727535814047,-1069805.399437624961138
-726779.949586059898138,-1069957.285635109990835
-726713.073523774743080,-1070076.110113978385925
-726641.104058321565390,-1070431.883487053215504
-733056.927250772714615,-1098573.194954410195351
-733048.237312648445368,-1098483.455504961311817
-733035.760325890034437,-1098382.435236189514399
-732978.880556266754866,-1098097.920962274074554
-732887.082825716584921,-1097541.217828456312418
-732912.805838849395514,-1097413.083150625228882
-732966.512534249573946,-1097018.915946152061224
-732975.902710534632206,-1096807.748214535415173
-733343.166799757629633,-1096174.378257017582655
-733328.048116516321898,-1095729.819399852305651
-733214.482583399862051,-1094652.790766652673483
-733241.644839156419039,-1094540.688224885612726
-728566.070115514099598,-1076460.417001213878393
-728315.641898632049561,-1075636.351412113755941
-727891.525455594062805,-1074223.898047424852848
-733771.435428086668253,-1107006.000737197697163
-733779.138920981436968,-1106975.921229887753725
-733788.244461804628372,-1106842.740646339952946
-733670.123888179659843,-1105959.580369699746370
-733567.039575748145580,-1105545.690023165196180
