x1,y1,x2,y2,TRIDA,SHAPE_Length
-706292.871266540139914,-1090120.519346255809069,-706105.027926761657000,-1090095.530972015112638,4,189.498124387360832
-706504.756174750626087,-1089961.697997000068426,-706383.191861275583506,-1089977.311387155205011,4,122.562882891987059
-706383.191861275583506,-1089977.311387155205011,-706292.871266540139914,-1090120.519346255809069,4,169.311338613586429
-703471.097448095679283,-1089025.134345080703497,-703257.706940528005362,-1089015.761980339884758,4,213.596231101638210
-703257.706940528005362,-1089015.761980339884758,-702956.737768303602934,-1089132.964910190552473,4,322.984472374482039
-702956.737768303602934,-1089132.964910190552473,-702712.261226553469896,-1089071.881616119295359,4,251.991960746171856
-702712.261226553469896,-1089071.881616119295359,-702610.822561115026474,-1088890.880179435014725,4,207.488127196970254
-702610.822561115026474,-1088890.880179435014725,-702588.838400669395924,-1088438.430109668523073,4,452.983850641722540
-702588.838400669395924,-1088438.430109668523073,-702536.581250652670860,-1088208.571257822215557,4,235.724206436193697
-702536.581250652670860,-1088208.571257822215557,-702379.330111261457205,-1088110.673247985541821,4,185.234827097434277
-702379.330111261457205,-1088110.673247985541821,-702025.886558026075363,-1088153.934695035219193,4,356.081308305398466
-702066.015967253595591,-1099245.700017888098955,-702473.005213499069214,-1099101.904452450573444,5,431.645005993300515
-702473.005213499069214,-1099101.904452450573444,-702600.808980777859688,-1098930.805186640471220,5,213.562079244905391
-702600.808980777859688,-1098930.805186640471220,-702624.931399647146463,-1098676.173794556409121,5,255.771454479917850
-702624.931399647146463,-1098676.173794556409121,-703323.611051291227341,-1097586.879817653447390,5,1294.107655389830597
-703323.611051291227341,-1097586.879817653447390,-703604.544331692159176,-1097296.829995177686214,5,403.797483344125339
-703604.544331692159176,-1097296.829995177686214,-703591.836667973548174,-1097177.066743150353432,5,120.435548129892837
-703591.836667973548174,-1097177.066743150353432,-703548.962534699589014,-1097079.000396758317947,5,107.028966166528505
-703548.962534699589014,-1097079.000396758317947,-703163.100399300456047,-1096933.850280843675137,5,412.259801199211097
-703163.100399300456047,-1096933.850280843675137,-703090.392278626561165,-1096717.471450168639421,5,228.267976677030731
-703090.392278626561165,-1096717.471450168639421,-703071.592542901635170,-1096578.561835795640945,5,140.176000187557804
-703071.592542901635170,-1096578.561835795640945,-702711.916870027780533,-1095851.182547651231289,5,811.447606736706234
-702711.916870027780533,-1095851.182547651231289,-702749.824900291860104,-1095015.440268926322460,5,836.601562995674499
-702749.824900291860104,-1095015.440268926322460,-702555.757997397333384,-1094641.297605779021978,5,421.479175269701841
-702555.757997397333384,-1094641.297605779021978,-702534.380826443433762,-1094366.491845849901438,5,275.635972123040744
-702481.297535091638565,-1092021.047615472227335,-702839.082739550620317,-1091792.716714724898338,5,424.435216217789787
-702839.082739550620317,-1091792.716714724898338,-704547.821538817137480,-1091237.469761960208416,5,1796.687914656647536
-704547.821538817137480,-1091237.469761960208416,-704752.107727922499180,-1091292.021632596850395,5,211.444445775122034
-704752.107727922499180,-1091292.021632596850395,-704725.025798734277487,-1091146.221919186413288,5,148.293584888630448
-704725.025798734277487,-1091146.221919186413288,-704719.533731296658516,-1091114.353923283517361,5,32.337779262131562
-704719.533731296658516,-1091114.353923283517361,-704873.876001037657261,-1090923.076447919011116,5,245.781628301674544
-704873.876001037657261,-1090923.076447919011116,-704951.326008811593056,-1090916.035998489707708,5,77.769348925841570
-704951.326008811593056,-1090916.035998489707708,-705429.821445737034082,-1090402.537384629249573,5,701.882261917966275
-705429.821445737034082,-1090402.537384629249573,-706039.194189060479403,-1090310.946233067661524,5,616.217558456361530
-706039.194189060479403,-1090310.946233067661524,-706292.871266540139914,-1090120.519346255809069,5,317.197822910996251
-702534.380826443433762,-1094366.491845849901438,-702433.867138944566250,-1094153.298487629741430,5,235.699828943106070
-702433.867138944566250,-1094153.298487629741430,-702464.984256021678448,-1093674.206189353018999,5,480.101765507337689
-702464.984256021678448,-1093674.206189353018999,-702289.823259625583887,-1093347.983914442360401,5,370.273341339013996
-702289.823259625583887,-1093347.983914442360401,-702305.212084624916315,-1093181.528048373758793,5,167.165700080812968
-702305.212084624916315,-1093181.528048373758793,-702527.587293911725283,-1092895.596534330397844,5,362.225847267255062
-702527.587293911725283,-1092895.596534330397844,-702481.297535091638565,-1092021.047615472227335,5,875.773117449728943
-715331.049703985452652,-1100245.366827923804522,-712244.297383222728968,-1099984.093825306743383,4,3097.790094830602811
-712244.297383222728968,-1099984.093825306743383,-711710.268170628696680,-1099411.357507679611444,4,783.079874235629404
-711710.268170628696680,-1099411.357507679611444,-711632.596217043697834,-1099190.552333630621433,4,234.068061171350308
-711632.596217043697834,-1099190.552333630621433,-711690.199973553419113,-1098910.885593723505735,4,285.537524984555318
-711690.199973553419113,-1098910.885593723505735,-712112.644052285701036,-1098255.969255585223436,4,779.342292973006352
-709843.648192249238491,-1094131.395526874810457,-709604.461504518985748,-1093970.947389911860228,4,288.017145743532240
-709604.461504518985748,-1093970.947389911860228,-709468.236543886363506,-1093737.214876431971788,4,270.533043743247219
-709468.236543886363506,-1093737.214876431971788,-709306.526406623423100,-1093225.984615117311478,4,536.196371283371263
-709306.526406623423100,-1093225.984615117311478,-709245.472274594008923,-1092585.363263610750437,4,643.524143326385229
-710606.051612090319395,-1095051.654107004404068,-710308.611395727843046,-1094475.413629978895187,4,648.478041010135371
-710308.611395727843046,-1094475.413629978895187,-709843.648192249238491,-1094131.395526874810457,4,578.393668579125233
-712112.644052285701036,-1098255.969255585223436,-712160.900939010083675,-1097829.797849282622337,4,428.894852692669417
-712160.900939010083675,-1097829.797849282622337,-711814.776533484458923,-1097562.757922653108835,4,437.164072763033801
-711814.776533484458923,-1097562.757922653108835,-711413.885296430438757,-1096720.229969430714846,4,933.041872537250697
-711413.885296430438757,-1096720.229969430714846,-711408.529085673391819,-1096647.529881417751312,4,72.897131567480415
-711408.529085673391819,-1096647.529881417751312,-710843.734795935451984,-1095611.459767363965511,4,1180.014352012723975
-710843.734795935451984,-1095611.459767363965511,-710843.854587301611900,-1095576.913928017020226,4,34.546047040962009
-710843.854587301611900,-1095576.913928017020226,-710606.051612090319395,-1095051.654107004404068,4,576.583154965134327
-706604.251461010426283,-1090437.990041125565767,-706534.591559130698442,-1090238.667161066085100,4,211.144766558632540
-706534.591559130698442,-1090238.667161066085100,-706504.756174750626087,-1089961.697997000068426,4,278.571477370772357
-709245.472274594008923,-1092585.363263610750437,-708617.026335950940847,-1092095.581594053655863,4,796.762437387143564
-708617.026335950940847,-1092095.581594053655863,-707851.385755252093077,-1092044.611590038985014,4,767.335285336289189
-707851.385755252093077,-1092044.611590038985014,-707673.483352646231651,-1091956.415458515286446,4,198.564403830806356
-707673.483352646231651,-1091956.415458515286446,-706995.966434933245182,-1091195.828816190361977,4,1018.587852995709113
-706995.966434933245182,-1091195.828816190361977,-706604.251461010426283,-1090437.990041125565767,4,853.088641224969933
-711644.496598709374666,-1104243.411362506449223,-712257.612560298293829,-1103408.661116946488619,5,1035.721562398658989
-712257.612560298293829,-1103408.661116946488619,-712424.675066612660885,-1102764.367269482463598,5,665.600813473086305
-712424.675066612660885,-1102764.367269482463598,-712346.040765766054392,-1102362.007802385836840,5,409.971333183084994
-715981.349359698593616,-1105187.376060314476490,-715783.097442395985126,-1104929.650523595511913,5,325.155770348980070
-715783.097442395985126,-1104929.650523595511913,-715312.473660301417112,-1104824.820679828524590,5,482.157692479552168
-715312.473660301417112,-1104824.820679828524590,-715300.126069173216820,-1104815.675324965268373,5,15.365562867792859
-715300.126069173216820,-1104815.675324965268373,-715144.288852076977491,-1104763.714684769511223,5,164.271562852044980
-715144.288852076977491,-1104763.714684769511223,-715003.290746826678514,-1104743.893229972571135,5,142.384534814851037
-715003.290746826678514,-1104743.893229972571135,-714633.835488412529230,-1104708.484753087162971,5,371.148148594614895
-715389.921921845525503,-1100648.958609409630299,-715235.984952047467232,-1100729.663589585572481,5,173.809909084055164
-715235.984952047467232,-1100729.663589585572481,-715216.611405201256275,-1100891.347708024084568,5,162.840684328705578
-715216.611405201256275,-1100891.347708024084568,-715104.163109932094812,-1101192.916011702269316,5,321.850991752827099
-715104.163109932094812,-1101192.916011702269316,-715090.345717154443264,-1101574.400174297392368,5,381.734314221389013
-715090.345717154443264,-1101574.400174297392368,-714970.549636006355286,-1101859.410377483814955,5,309.163252956759322
-714970.549636006355286,-1101859.410377483814955,-714982.376676023006439,-1102018.296337243169546,5,159.325538079137573
-714982.376676023006439,-1102018.296337243169546,-714742.074496679008007,-1102568.003375872969627,5,599.935801329291962
-714742.074496679008007,-1102568.003375872969627,-714875.143321517854929,-1102710.688164513558149,5,195.105768888060169
-714875.143321517854929,-1102710.688164513558149,-714689.636437248438597,-1102814.567535385489464,5,212.611683131701085
-714689.636437248438597,-1102814.567535385489464,-714537.340574245899916,-1102982.603390205651522,5,226.782006325084353
-714537.340574245899916,-1102982.603390205651522,-714500.361538253724575,-1103240.916882507503033,5,260.946947497167116
-714500.361538253724575,-1103240.916882507503033,-714437.560652524232864,-1103985.706431299448013,5,747.432554307154646
-714437.560652524232864,-1103985.706431299448013,-714633.835488412529230,-1104708.484753087162971,5,748.954146559883384
-714633.835488412529230,-1104708.484753087162971,-714079.752048581838608,-1105524.075888823717833,5,986.000689141064527
-714079.752048581838608,-1105524.075888823717833,-714058.813181318342686,-1105596.926152605563402,5,75.799716987352809
-714058.813181318342686,-1105596.926152605563402,-714101.926198832690716,-1106306.045115415006876,5,710.428346629787370
-691424.774448044598103,-1101261.160245060920715,-691303.800011005252600,-1100954.842196244746447,5,329.341101971094247
-691303.800011005252600,-1100954.842196244746447,-691570.758563324809074,-1100611.450815025717020,5,434.953456535370151
-691570.758563324809074,-1100611.450815025717020,-691510.856768358498812,-1100183.742551852017641,5,431.882603756215644
-691510.856768358498812,-1100183.742551852017641,-692008.577322594821453,-1099907.658377062529325,5,569.164494393760378
-692008.577322594821453,-1099907.658377062529325,-692090.777948621660471,-1099771.207803536206484,5,159.297526455581476
-692090.777948621660471,-1099771.207803536206484,-692173.086840894073248,-1099660.137458223849535,5,138.243898074807873
-692173.086840894073248,-1099660.137458223849535,-692359.413754690438509,-1099639.334971506148577,5,187.484565387442643
-692359.413754690438509,-1099639.334971506148577,-692343.789014041423798,-1099465.064028456807137,5,174.969980601404245
-692343.789014041423798,-1099465.064028456807137,-692163.561506420373917,-1099416.450037732720375,5,186.668890277456740
-692163.561506420373917,-1099416.450037732720375,-692953.653844933956861,-1098333.385910369455814,5,1340.624409504396453
-692953.653844933956861,-1098333.385910369455814,-693065.990381494164467,-1098144.535519845783710,5,219.736131410576888
-693065.990381494164467,-1098144.535519845783710,-693331.866969812661409,-1097994.416332326829433,5,305.329544389720752
-693331.866969812661409,-1097994.416332326829433,-693686.549647733569145,-1097988.035783149302006,5,354.740064589486735
